    1    1.00E+000    6.5174576528E-010
    1    2.00E+000    2.1214897590E-008
    1    3.00E+000    1.6243012565E-007
    1    4.00E+000    6.8510456002E-007
    1    5.00E+000    2.0776059263E-006
    1    6.00E+000    5.0992218509E-006
    1    7.00E+000    1.0788140390E-005
    1    8.00E+000    2.0426072233E-005
    1    9.00E+000    3.5456525648E-005
    1    1.00E+001    5.7359243282E-005
    1    1.10E+001    8.7487468295E-005
    1    1.20E+001    1.2687577319E-004
    1    1.30E+001    1.7602355013E-004
    1    1.40E+001    2.3465441201E-004
    1    1.50E+001    3.0144853681E-004
    1    1.60E+001    3.7374871953E-004
    1    1.70E+001    4.4725621229E-004
    1    1.80E+001    5.1576039566E-004
    1    1.90E+001    5.7098189785E-004
    1    2.00E+001    6.0264008128E-004
    1    2.10E+001    5.9886627682E-004
    1    2.20E+001    5.4705778743E-004
    1    2.30E+001    4.3519633840E-004
    1    2.40E+001    2.5354463339E-004
    1    2.50E+001   -3.4903262488E-006
    1    2.60E+001   -3.3564088131E-004
    1    2.70E+001   -7.3556180283E-004
    1    2.80E+001   -1.1884114345E-003
    1    2.90E+001   -1.6723809471E-003
    1    3.00E+001   -2.1601117322E-003
    1    3.10E+001   -2.6207335156E-003
    1    3.20E+001   -3.0221271792E-003
    1    3.30E+001   -3.3330260751E-003
    1    3.40E+001   -3.5247308917E-003
    1    3.50E+001   -3.5724752681E-003
    1    3.60E+001   -3.4567340833E-003
    1    3.70E+001   -3.1648813412E-003
    1    3.80E+001   -2.6934774415E-003
    1    3.90E+001   -2.0510799441E-003
    1    4.00E+001   -1.2609309877E-003
    1    4.10E+001   -3.6239092246E-004
    1    4.20E+001    5.9017909676E-004
    1    4.30E+001    1.5320288927E-003
    1    4.40E+001    2.3961538283E-003
    1    4.50E+001    3.1236963938E-003
    1    4.60E+001    3.6741170462E-003
    1    4.70E+001    4.0319572415E-003
    1    4.80E+001    4.2073434529E-003
    1    4.90E+001    4.2288713244E-003
    1    5.00E+001    4.1298999446E-003
    1    5.10E+001    3.9318894298E-003
    1    5.20E+001    3.6302908791E-003
    1    5.30E+001    3.1887695513E-003
    1    5.40E+001    2.5457545401E-003
    1    5.50E+001    1.6336932767E-003
    1    5.60E+001    4.0691293947E-004
    1    5.70E+001   -1.1298788074E-003
    1    5.80E+001   -2.9021826983E-003
    1    5.90E+001   -4.7637905460E-003
    1    6.00E+001   -6.5163433185E-003
    1    6.10E+001   -7.9479203736E-003
    1    6.20E+001   -8.8817330614E-003
    1    6.30E+001   -9.2216587767E-003
    1    6.40E+001   -8.9808652118E-003
    1    6.50E+001   -8.2836985099E-003
    1    6.60E+001   -7.3384485466E-003
    1    6.70E+001   -6.3873764573E-003
    1    6.80E+001   -5.6476458127E-003
    1    6.90E+001   -5.2599510262E-003
    1    7.00E+001   -5.2593180612E-003
    1    7.10E+001   -5.5753012921E-003
    1    7.20E+001   -6.0591440539E-003
    1    7.30E+001   -6.5271904676E-003
    1    7.40E+001   -6.8064418101E-003
    1    7.50E+001   -6.7710267672E-003
    1    7.60E+001   -6.3655218324E-003
    1    7.70E+001   -5.6176398185E-003
    1    7.80E+001   -4.6437031571E-003
    1    7.90E+001   -3.6441430152E-003
    1    8.00E+001   -2.8779178135E-003
    1    8.10E+001   -2.6037030245E-003
    1    8.20E+001   -2.9892612931E-003
    1    8.30E+001   -4.0155661341E-003
    1    8.40E+001   -5.4234654267E-003
    1    8.50E+001   -6.7484971140E-003
    1    8.60E+001   -7.4565431410E-003
    1    8.70E+001   -7.1438399609E-003
    1    8.80E+001   -5.7270864979E-003
    1    8.90E+001   -3.5410764091E-003
    1    9.00E+001   -1.2786808272E-003
    1    9.10E+001    2.5718297623E-004
    1    9.20E+001    5.5404165986E-004
    1    9.30E+001   -2.0891896857E-004
    1    9.40E+001   -1.0303012515E-003
    1    9.50E+001   -4.7510132773E-004
    1    9.60E+001    2.4556950372E-003
    1    9.70E+001    7.4412718119E-003
    1    9.80E+001    1.2600377847E-002
    1    9.90E+001    1.5229473010E-002
    1    1.00E+002    1.3225570107E-002
    1    1.01E+002    6.4563945309E-003
    1    1.02E+002   -2.7128624290E-003
    1    1.03E+002   -1.0302927416E-002
    1    1.04E+002   -1.2939155627E-002
    1    1.05E+002   -1.0139009908E-002
    1    1.06E+002   -4.6989441875E-003
    1    1.07E+002   -5.1882763666E-004
    1    1.08E+002    3.6276499039E-004
    1    1.09E+002   -8.3236062029E-004
    1    1.10E+002   -5.8603137442E-004
    1    1.11E+002    3.8608389909E-003
    1    1.12E+002    1.0703178958E-002
    1    1.13E+002    1.3091814147E-002
    1    1.14E+002    5.1924201324E-003
    1    1.15E+002   -1.0150577432E-002
    1    1.16E+002   -2.1532859178E-002
    1    1.17E+002   -1.8103776065E-002
    1    1.18E+002    4.8271804669E-004
    1    1.19E+002    2.1405731150E-002
    1    1.20E+002    2.7007095961E-002
    1    1.21E+002    1.0260394455E-002
    1    1.22E+002   -1.6392076804E-002
    1    1.23E+002   -3.0120203546E-002
    1    1.24E+002   -1.8020465168E-002
    1    1.25E+002    1.0365827297E-002
    1    1.26E+002    3.0376400146E-002
    1    1.27E+002    2.3654771196E-002
    1    1.28E+002   -4.7063519371E-003
    1    1.29E+002   -2.9463488583E-002
    1    1.30E+002   -2.7923361982E-002
    1    1.31E+002   -1.1552121523E-003
    1    1.32E+002    2.7009601550E-002
    1    1.33E+002    3.1467841084E-002
    1    1.34E+002    8.1632966891E-003
    1    1.35E+002   -2.2135721962E-002
    1    1.36E+002   -3.2980374348E-002
